session_id,cashier_id,terminal_id,member_id,session_type,duration_min,order_transfer,usage,discount,total
11693,5,11,,Standard,48,2.39,7.19,0.0,9.58
11694,1,2,8.0,Member,132,7.31,13.01,2.39,17.93
11695,2,13,,Standard,33,1.39,3.81,2.91,2.29
11696,2,14,6.0,Member,158,6.42,13.96,0.0,20.38
11697,1,4,2.0,Member,97,5.76,15.41,0.0,21.17
11698,5,10,,Free,54,4.31,5.11,1.21,8.21
11699,1,1,,Time Limited,49,0.64,4.93,0.23,5.34
11700,3,10,,Standard,74,4.97,8.84,0.0,13.81
11701,2,10,,Time Limited,38,3.98,3.35,0.0,7.33
11702,1,13,,Standard,36,7.9,5.39,0.0,13.29
11703,5,6,10.0,Member,114,6.88,13.02,1.71,18.19
11704,1,8,,Standard,109,2.34,12.56,0.0,14.9
11705,1,12,,Standard,147,4.07,12.45,0.0,16.52
11706,2,11,,Standard,73,3.88,11.07,0.0,14.95
11707,5,12,,Standard,77,4.93,10.23,0.0,15.16
11708,4,14,,Standard,66,3.05,4.27,0.0,7.32
11709,5,5,25.0,Member,143,0.04,13.15,2.29,10.9
11710,5,14,44.0,Member,164,0.58,15.06,0.0,15.64
11711,2,3,,Standard,99,4.98,8.08,0.0,13.06
11712,3,7,,Standard,61,3.41,5.97,1.56,7.82
11713,1,13,,Free,38,1.81,2.89,0.47,4.23
11714,5,7,,Standard,148,7.42,21.69,0.0,29.11
11715,2,15,39.0,Member,63,6.22,6.67,0.89,12.0
11716,5,7,,Time Limited,40,6.82,3.5,2.71,7.61
11717,3,3,2.0,Member,84,4.9,11.23,0.0,16.13
11718,1,11,27.0,Member,100,1.84,13.79,2.14,13.49
11719,5,3,,Standard,65,6.81,6.92,0.0,13.73
11720,5,16,,Standard,35,7.77,3.54,0.0,11.31
11721,1,8,,Administrator,21,5.35,2.63,0.0,7.98
11722,2,6,,Administrator,25,7.16,2.03,0.0,9.19
11723,1,16,,Standard,50,2.74,7.14,0.0,9.88
11724,5,7,,Standard,117,4.79,10.27,0.0,15.06
11725,2,10,,Standard,126,4.9,10.59,1.11,14.38
11726,4,16,9.0,Member,126,7.22,7.59,0.0,14.81
11727,3,1,,Administrator,12,1.83,0.94,0.0,2.77
11728,2,8,,Standard,124,1.67,9.42,0.79,10.3
11729,2,6,,Standard,34,6.48,5.37,0.0,11.85
11730,2,16,,Free,39,1.43,3.98,0.0,5.41
11731,3,8,66.0,Member,58,3.28,7.4,0.0,10.68
11732,5,16,,Standard,108,2.72,17.12,0.0,19.84
11733,4,15,,Standard,78,5.42,9.83,2.08,13.17
11734,2,11,25.0,Member,60,3.23,5.27,2.52,5.98
11735,3,8,,Standard,83,5.47,12.71,0.0,18.18
11736,4,4,,Time Limited,61,2.48,5.22,0.0,7.7
11737,3,13,,Standard,31,6.89,3.98,2.75,8.12
11738,2,10,,Standard,126,1.12,15.59,2.49,14.22
11739,3,1,,Standard,77,7.56,8.72,0.0,16.28
11740,2,12,,Time Limited,54,4.17,8.29,0.0,12.46
11741,3,3,,Standard,45,1.14,4.18,0.0,5.32
11742,3,7,,Standard,149,3.97,20.33,0.0,24.3
11743,3,10,,Administrator,24,2.2,3.14,0.0,5.34
11744,3,16,57.0,Member,120,3.03,9.46,0.0,12.49
11745,5,11,9.0,Member,144,0.81,21.57,0.0,22.38
11746,3,12,,Free,50,4.99,4.36,0.0,9.35
11747,5,1,,Time Limited,42,3.7,6.11,0.0,9.81
11748,5,12,,Standard,61,0.89,8.24,0.0,9.13
11749,1,7,4.0,Member,63,0.61,7.48,0.0,8.09
11750,4,9,,Standard,31,2.0,4.62,0.0,6.62
11751,3,5,5.0,Member,152,6.86,13.65,1.75,18.76
11752,2,12,,Free,19,6.75,2.24,0.0,8.99
11753,1,8,,Standard,113,2.68,11.72,0.7,13.7
11754,5,15,,Free,33,4.05,3.1,0.0,7.15
11755,2,15,,Administrator,45,5.77,6.13,0.0,11.9
11756,3,14,,Free,60,7.53,9.18,0.05,16.66
11757,5,8,16.0,Member,133,2.3,15.56,0.0,17.86
11758,1,16,,Standard,55,1.49,6.01,0.0,7.5
11759,4,12,,Standard,53,1.49,8.23,0.0,9.72
11760,1,5,3.0,Member,169,2.81,23.46,0.0,26.27
11761,3,16,,Time Limited,49,2.29,4.43,0.0,6.72
11762,4,11,,Standard,108,3.55,10.17,0.0,13.72
11763,1,4,,Time Limited,38,6.96,4.75,0.0,11.71
11764,2,13,,Free,39,1.39,5.06,0.0,6.45
11765,2,12,,Standard,109,1.13,11.62,0.0,12.75
11766,1,5,24.0,Member,170,4.75,21.92,0.0,26.67
11767,1,5,51.0,Member,125,0.99,18.33,0.0,19.32
11768,3,5,,Standard,114,3.63,10.4,0.0,14.03
11769,5,7,,Standard,149,5.04,13.1,0.0,18.14
11770,2,7,,Standard,136,3.17,10.39,0.0,13.56
11771,1,14,52.0,Member,97,5.68,8.52,0.15,14.05
11772,3,5,,Standard,75,3.63,8.9,0.0,12.53
11773,3,3,58.0,Member,66,5.19,4.4,0.0,9.59
11774,4,6,,Free,54,1.6,4.25,0.0,5.85
11775,4,5,56.0,Member,173,5.74,21.14,0.0,26.88
11776,1,5,16.0,Member,133,0.62,19.83,0.0,20.45
11777,1,4,,Free,22,0.82,3.15,2.1,1.87
11778,3,3,,Standard,46,4.57,7.2,0.0,11.77
11779,1,5,,Free,31,4.26,4.06,0.0,8.32
11780,4,6,,Free,37,4.94,2.36,1.09,6.21
11781,2,11,41.0,Member,91,5.66,10.6,0.55,15.71
11782,3,10,,Standard,48,7.51,6.35,0.0,13.86
11783,2,9,,Standard,61,0.17,8.8,0.0,8.97
11784,2,2,,Time Limited,87,4.36,10.79,0.0,15.15
11785,4,6,61.0,Member,146,6.95,17.96,0.0,24.91
11786,4,13,20.0,Member,80,2.07,4.87,0.98,5.96
11787,5,15,,Standard,62,2.76,3.76,0.0,6.52
11788,4,3,,Administrator,28,7.98,2.45,0.0,10.43
11789,5,8,7.0,Member,156,0.46,21.37,0.06,21.77
11790,4,10,,Standard,142,1.78,14.48,0.0,16.26
11791,1,6,,Standard,136,1.9,12.51,0.0,14.41
11792,1,5,,Standard,101,3.62,6.44,0.0,10.06
11793,3,14,1.0,Member,140,5.27,16.03,2.62,18.68
11794,2,1,,Free,39,7.82,3.98,0.0,11.8
11795,2,6,,Free,15,4.55,1.75,0.0,6.3
11796,3,13,14.0,Member,69,6.3,6.22,2.98,9.54
11797,2,13,,Standard,49,5.52,7.83,2.32,11.03
11798,2,11,,Administrator,25,5.09,2.72,2.17,5.64
11799,5,6,,Time Limited,72,2.23,9.92,0.0,12.15
11800,5,13,,Administrator,22,2.68,1.67,0.0,4.35
11801,2,3,,Standard,37,7.0,3.33,0.0,10.33
11802,4,4,,Time Limited,31,0.93,4.87,0.0,5.8
11803,4,6,,Free,21,5.43,3.28,1.84,6.87
11804,4,14,,Standard,53,5.31,4.45,2.81,6.95
11805,1,9,48.0,Member,56,4.97,4.79,0.0,9.76
11806,3,3,1.0,Member,178,0.7,11.35,0.0,12.05
11807,3,7,13.0,Member,75,4.73,11.75,0.0,16.48
11808,1,12,7.0,Member,96,5.45,11.81,0.0,17.26
11809,4,10,,Standard,53,6.08,4.94,0.0,11.02
11810,5,3,45.0,Member,162,6.93,18.05,0.0,24.98
11811,1,1,,Standard,56,1.31,5.06,0.0,6.37
11812,1,12,,Standard,31,7.21,3.5,0.0,10.71
11813,5,4,,Free,15,4.78,1.58,0.0,6.36
11814,4,3,,Time Limited,52,1.45,4.62,0.0,6.07
11815,4,9,,Standard,140,5.73,8.68,0.0,14.41
11816,1,12,,Time Limited,43,5.62,3.23,0.0,8.85
11817,4,13,3.0,Member,110,4.71,16.17,0.0,20.88
11818,1,3,,Standard,120,6.25,13.0,0.0,19.25
11819,1,3,,Standard,57,7.26,6.67,0.0,13.93
11820,1,11,31.0,Member,118,6.95,12.51,0.0,19.46
11821,5,4,59.0,Member,144,5.03,12.78,2.99,14.82
11822,1,6,,Standard,51,1.38,3.22,0.0,4.6
11823,3,11,,Standard,116,6.06,12.99,0.0,19.05
11824,2,14,,Administrator,41,0.5,4.31,0.0,4.81
11825,3,11,,Time Limited,88,1.97,8.29,2.69,7.57
11826,3,10,,Time Limited,49,0.78,3.34,0.0,4.12
11827,2,13,34.0,Member,81,4.29,10.9,0.0,15.19
11828,3,15,,Standard,30,6.76,2.7,0.0,9.46
11829,3,7,,Standard,118,5.24,15.95,0.0,21.19
11830,1,8,60.0,Member,154,1.86,23.68,0.0,25.54
11831,2,5,54.0,Member,69,1.08,6.49,0.0,7.57
11832,3,4,39.0,Member,72,2.73,6.45,0.0,9.18
11833,4,15,6.0,Member,157,7.34,12.21,0.0,19.55
11834,2,9,,Standard,68,3.99,10.78,1.08,13.69
11835,4,1,,Standard,80,3.32,8.71,2.23,9.8
11836,4,9,,Time Limited,38,0.22,5.31,0.0,5.53
11837,4,15,,Standard,113,1.42,10.29,0.0,11.71
11838,2,10,9.0,Member,91,6.79,6.35,0.0,13.14
11839,2,12,7.0,Member,71,3.18,4.74,1.95,5.97
11840,5,10,,Time Limited,80,5.57,8.85,0.0,14.42
11841,4,11,,Standard,93,0.2,10.94,2.68,8.46
11842,2,10,,Administrator,34,2.61,2.78,0.0,5.39
11843,2,6,,Standard,94,3.05,10.7,0.56,13.19
11844,1,7,,Standard,44,2.43,6.45,0.0,8.88
11845,5,2,40.0,Member,80,3.45,5.6,0.43,8.62
11846,4,8,2.0,Member,132,1.4,8.84,0.89,9.35
11847,2,5,,Standard,117,2.44,13.14,0.0,15.58
11848,3,6,,Standard,113,0.07,16.78,1.68,15.17
11849,5,9,4.0,Member,99,0.49,7.46,0.0,7.95
11850,3,8,,Administrator,36,4.27,5.59,1.22,8.64
11851,1,6,,Time Limited,72,0.61,6.64,0.0,7.25
11852,4,14,61.0,Member,173,3.14,20.24,0.0,23.38
11853,5,7,65.0,Member,125,0.06,10.59,1.81,8.84
11854,3,7,31.0,Member,77,2.39,5.73,0.0,8.12
11855,5,14,,Time Limited,35,7.78,3.54,0.48,10.84
11856,2,14,30.0,Member,104,1.83,10.62,0.0,12.45
11857,1,16,1.0,Member,103,1.12,11.28,0.0,12.4
11858,1,13,,Standard,61,1.66,4.79,0.0,6.45
11859,3,11,,Time Limited,63,5.76,5.56,1.33,9.99
11860,4,15,,Standard,46,7.11,4.12,2.98,8.25
11861,3,6,,Free,30,0.6,2.37,0.0,2.97
11862,4,4,,Time Limited,40,4.25,2.49,0.0,6.74
11863,5,12,36.0,Member,55,3.72,4.94,0.0,8.66
11864,3,12,,Standard,79,0.48,9.83,0.1,10.21
11865,2,13,,Free,17,3.44,1.77,0.0,5.21
11866,1,12,51.0,Member,72,6.14,9.47,0.0,15.61
11867,2,5,22.0,Member,60,1.17,4.85,0.03,5.99
11868,1,5,19.0,Member,179,0.48,27.45,0.0,27.93
11869,3,7,,Standard,147,1.13,20.12,0.0,21.25
11870,1,6,,Standard,41,4.25,4.5,0.0,8.75
11871,1,13,49.0,Member,130,3.34,20.47,0.0,23.81
11872,5,2,,Standard,55,6.83,6.45,0.0,13.28
11873,3,6,28.0,Member,133,4.41,14.89,0.0,19.3
11874,1,11,,Time Limited,46,2.32,2.93,0.0,5.25
11875,2,10,37.0,Member,66,6.19,9.75,2.01,13.93
11876,1,8,1.0,Member,135,0.02,16.63,1.02,15.63
11877,3,12,,Standard,107,2.17,10.98,1.4,11.75
11878,5,13,,Standard,130,1.99,13.56,0.0,15.55
11879,1,10,62.0,Member,142,4.24,16.8,0.0,21.04
11880,5,4,10.0,Member,98,2.3,14.49,0.0,16.79
11881,3,15,5.0,Member,73,5.09,5.97,0.0,11.06
11882,3,3,,Standard,142,2.08,17.67,0.0,19.75
11883,3,13,49.0,Member,97,0.97,15.35,0.0,16.32
11884,3,2,,Standard,40,6.51,3.01,0.0,9.52
11885,1,8,,Standard,99,4.82,10.71,0.0,15.53
11886,5,14,,Administrator,24,5.89,2.57,1.25,7.21
11887,2,3,57.0,Member,179,4.22,21.38,0.0,25.6
11888,3,9,,Free,54,0.21,3.81,0.92,3.1
11889,1,12,,Standard,51,3.07,7.77,2.69,8.15
11890,4,3,,Standard,70,1.93,9.21,2.19,8.95
11891,1,5,31.0,Member,109,6.25,14.6,0.0,20.85
11892,3,12,56.0,Member,140,2.76,21.6,0.69,23.67
11893,4,3,,Standard,52,0.35,7.94,2.72,5.57
11894,3,16,,Free,59,4.7,5.59,0.0,10.29
11895,4,14,,Administrator,43,1.98,4.08,0.0,6.06
11896,3,8,,Standard,75,4.07,6.48,0.0,10.55
11897,4,13,42.0,Member,130,1.86,16.59,0.09,18.36
11898,5,16,,Standard,88,1.54,12.45,0.0,13.99
11899,2,15,65.0,Member,146,1.88,10.06,0.0,11.94
11900,5,2,17.0,Member,101,3.86,9.63,0.55,12.94
11901,2,16,,Standard,66,3.45,4.74,1.37,6.82
11902,5,11,6.0,Member,160,3.62,13.68,0.0,17.3
11903,2,8,,Time Limited,31,1.04,2.04,0.0,3.08
11904,2,13,51.0,Member,134,7.04,12.71,0.0,19.75
11905,3,11,,Standard,46,2.05,6.88,0.5,8.43
11906,1,9,,Standard,132,1.69,11.77,0.0,13.46
11907,2,9,,Administrator,21,1.37,2.09,0.0,3.46
11908,1,15,,Standard,49,3.82,7.16,0.31,10.67
11909,1,6,,Standard,112,4.08,14.65,0.0,18.73
11910,2,2,,Standard,92,6.67,7.04,0.0,13.71
11911,5,9,6.0,Member,171,2.26,25.32,0.0,27.58
11912,1,1,,Standard,132,4.7,10.51,0.0,15.21
11913,5,3,,Standard,46,1.37,5.89,0.0,7.26
11914,5,1,,Standard,80,2.33,7.06,0.0,9.39
11915,5,5,,Free,33,5.64,2.01,0.0,7.65
11916,2,14,,Standard,97,1.82,7.5,0.0,9.32
11917,4,5,,Standard,82,1.44,7.04,2.72,5.76
11918,4,1,,Standard,109,0.47,16.51,0.0,16.98
11919,2,11,,Free,37,0.05,2.71,1.82,0.94
11920,2,1,,Standard,126,4.89,16.45,0.0,21.34
11921,1,16,,Standard,118,6.61,17.53,0.0,24.14
11922,1,15,,Standard,31,3.46,1.96,0.0,5.42
11923,3,14,,Standard,66,5.46,7.36,0.0,12.82
11924,4,5,,Time Limited,59,6.27,4.91,0.0,11.18
11925,4,13,8.0,Member,60,1.55,6.48,0.0,8.03
11926,2,4,,Standard,38,4.25,3.96,0.0,8.21
11927,5,6,,Standard,45,0.89,5.22,0.0,6.11
11928,3,16,53.0,Member,140,1.77,22.25,0.53,23.49
11929,3,7,,Standard,89,6.44,9.44,0.0,15.88
11930,1,16,,Time Limited,31,1.6,4.68,0.0,6.28
11931,1,15,,Time Limited,39,3.9,2.45,2.96,3.39
11932,4,16,,Standard,53,0.01,7.55,0.04,7.52
11933,1,2,,Free,52,1.42,4.52,0.0,5.94
11934,4,6,,Standard,64,0.88,9.44,2.63,7.69
11935,1,14,,Standard,86,0.42,13.52,0.0,13.94
11936,5,16,,Standard,93,6.74,14.72,0.0,21.46
11937,4,4,,Free,19,1.82,1.86,0.0,3.68
11938,3,15,,Standard,45,7.96,5.26,0.0,13.22
11939,1,7,,Standard,143,7.01,12.37,0.0,19.38
11940,5,8,4.0,Member,120,6.26,12.72,0.0,18.98
11941,1,2,,Standard,88,2.83,8.84,0.0,11.67
11942,3,14,1.0,Member,118,3.27,17.8,0.0,21.07
11943,4,13,,Standard,65,3.42,9.88,0.0,13.3
11944,1,16,,Standard,66,3.42,6.64,0.0,10.06
11945,1,13,11.0,Member,116,1.03,8.77,0.17,9.63
11946,1,1,,Standard,94,8.0,14.16,0.59,21.57
11947,2,16,1.0,Member,141,1.57,17.08,0.0,18.65
11948,2,11,,Standard,150,4.66,23.29,0.0,27.95
11949,2,4,,Standard,66,7.67,8.53,0.0,16.2
11950,3,6,5.0,Member,104,7.06,10.73,0.0,17.79
11951,4,10,,Standard,123,5.59,9.76,0.0,15.35
11952,2,9,,Standard,99,0.93,12.82,0.0,13.75
11953,3,12,,Administrator,38,7.2,4.92,0.0,12.12
11954,2,4,,Standard,118,4.26,11.8,0.0,16.06
11955,1,6,,Time Limited,85,3.15,5.99,1.9,7.24
11956,3,3,5.0,Member,164,2.59,16.15,0.0,18.74
11957,1,12,15.0,Member,80,3.7,5.29,0.0,8.99
11958,3,15,,Standard,130,0.06,9.76,0.0,9.82
11959,5,14,,Administrator,38,3.53,3.04,0.0,6.57
11960,5,4,,Standard,57,4.82,7.29,0.0,12.11
11961,1,12,,Standard,104,4.62,14.17,0.0,18.79
11962,3,15,,Standard,121,1.86,11.25,0.0,13.11
11963,3,12,,Standard,73,0.56,9.72,0.98,9.3
11964,3,2,,Administrator,17,2.88,1.71,0.0,4.59
11965,2,8,,Time Limited,40,5.39,3.41,0.0,8.8
11966,2,11,29.0,Member,71,5.4,9.18,0.39,14.19
11967,2,3,,Standard,42,2.21,6.38,0.61,7.98
11968,4,16,,Administrator,18,6.31,2.44,0.0,8.75
11969,1,3,,Time Limited,87,1.39,9.78,2.6,8.57
11970,3,15,,Standard,87,3.13,5.65,0.0,8.78
11971,4,12,23.0,Member,141,2.53,20.16,1.23,21.46
11972,2,8,,Time Limited,90,7.25,8.99,0.0,16.24
11973,2,13,,Free,50,7.42,3.91,0.0,11.33
11974,1,13,,Standard,108,6.48,16.03,0.0,22.51
11975,3,15,,Standard,31,4.44,3.9,0.0,8.34
11976,5,9,,Standard,58,0.54,5.27,0.0,5.81
11977,5,5,,Standard,76,4.47,4.97,0.0,9.44
11978,1,5,,Time Limited,56,3.76,3.6,1.32,6.04
11979,2,11,,Standard,56,2.55,8.1,0.0,10.65
11980,1,2,,Standard,59,4.65,8.37,2.41,10.61
11981,1,16,,Standard,51,2.96,5.38,0.0,8.34
11982,2,5,21.0,Member,52,2.55,6.11,0.0,8.66
11983,4,14,,Standard,57,2.82,8.63,0.0,11.45
11984,5,12,,Standard,77,5.61,9.29,1.44,13.46
11985,4,8,,Administrator,34,7.98,2.31,0.0,10.29
11986,2,12,17.0,Member,159,0.33,21.43,0.0,21.76
11987,2,10,,Standard,57,5.64,4.82,0.0,10.46
11988,2,14,,Standard,61,7.33,8.9,2.16,14.07
11989,5,4,,Standard,102,5.67,10.47,0.0,16.14
11990,2,15,,Standard,138,5.13,21.09,0.0,26.22
11991,5,3,,Standard,31,2.03,1.89,2.15,1.77
11992,1,3,37.0,Member,55,3.53,4.12,0.0,7.65
11993,3,13,22.0,Member,75,5.26,4.98,0.0,10.24
11994,5,15,27.0,Member,117,4.08,10.5,0.0,14.58
11995,1,16,,Administrator,43,0.77,6.26,0.0,7.03
11996,4,8,41.0,Member,54,4.01,6.52,2.38,8.15
11997,1,4,,Standard,87,4.47,10.29,1.9,12.86
11998,4,1,,Standard,31,5.33,2.18,0.0,7.51
11999,5,13,,Standard,67,5.13,7.83,0.0,12.96
12000,4,8,4.0,Member,119,3.35,9.91,0.0,13.26
12001,3,15,48.0,Member,102,6.16,7.26,0.0,13.42
12002,5,8,,Free,19,5.09,1.36,0.0,6.45
12003,3,10,33.0,Member,154,2.53,19.17,0.0,21.7
12004,2,1,,Standard,105,6.18,6.5,0.0,12.68
12005,4,10,64.0,Member,164,1.19,17.67,0.0,18.86
12006,2,3,,Administrator,36,7.62,3.72,0.0,11.34
12007,4,5,14.0,Member,166,0.57,21.07,0.0,21.64
12008,1,14,,Free,19,4.3,1.55,0.0,5.85
12009,1,13,,Standard,142,6.66,20.57,0.0,27.23
12010,1,12,56.0,Member,48,2.74,6.72,2.95,6.51
12011,1,10,4.0,Member,84,1.58,11.8,0.0,13.38
12012,1,5,,Time Limited,81,0.23,10.68,0.0,10.91
12013,2,6,,Standard,143,6.49,16.52,0.0,23.01
12014,1,13,10.0,Member,66,4.98,7.29,0.0,12.27
12015,3,3,,Standard,144,7.96,22.78,2.93,27.81
12016,2,8,,Standard,36,7.59,2.55,0.0,10.14
12017,3,6,,Standard,90,2.77,12.43,2.66,12.54
12018,3,5,,Standard,33,3.9,2.79,0.0,6.69
12019,2,13,,Standard,80,5.95,10.88,0.0,16.83
12020,2,2,,Time Limited,63,6.36,8.28,0.0,14.64
12021,1,14,,Standard,98,3.43,15.64,0.0,19.07
12022,2,10,,Standard,58,1.98,6.64,0.0,8.62
12023,4,11,,Standard,71,1.71,6.6,0.59,7.72
12024,4,11,,Standard,115,7.02,8.19,0.0,15.21
12025,1,13,49.0,Member,141,5.25,12.45,0.0,17.7
12026,4,11,,Standard,143,0.08,16.11,0.0,16.19
12027,1,8,,Administrator,17,5.48,2.19,0.0,7.67
12028,3,15,,Standard,36,0.02,3.53,0.0,3.55
12029,1,7,10.0,Member,72,2.06,9.46,0.0,11.52
12030,1,8,,Standard,109,1.11,8.93,0.0,10.04
12031,4,12,7.0,Member,138,6.39,17.56,0.0,23.95
12032,1,15,,Standard,97,0.13,10.73,0.0,10.86
12033,2,13,,Standard,104,1.5,8.24,0.0,9.74
12034,4,14,,Standard,32,2.64,3.37,0.0,6.01
12035,2,2,16.0,Member,145,7.89,18.78,2.87,23.8
12036,4,16,,Standard,134,7.39,10.3,0.0,17.69
12037,5,8,18.0,Member,130,5.02,20.32,0.0,25.34
12038,4,10,60.0,Member,172,5.46,25.45,0.0,30.91
12039,3,16,,Standard,102,5.32,11.38,1.85,14.85
12040,2,8,,Free,49,4.82,3.31,0.0,8.13
12041,2,16,32.0,Member,126,6.06,18.43,0.0,24.49
12042,3,1,,Standard,141,7.26,15.71,2.24,20.73
12043,2,3,,Administrator,25,2.81,1.94,0.0,4.75
12044,1,7,,Standard,93,3.87,13.49,0.0,17.36
12045,3,11,,Standard,121,7.37,14.26,1.42,20.21
12046,2,11,,Standard,81,3.74,12.19,0.0,15.93
12047,3,3,,Standard,137,7.56,12.27,0.0,19.83
12048,4,16,,Standard,148,5.25,21.5,0.0,26.75
12049,2,7,,Standard,68,2.95,9.59,0.0,12.54
12050,4,5,5.0,Member,63,6.14,8.24,0.0,14.38
12051,5,9,,Standard,80,3.85,5.51,0.0,9.36
12052,2,6,26.0,Member,125,4.46,11.66,0.0,16.12
12053,3,11,,Standard,150,3.24,20.76,0.0,24.0
12054,5,5,3.0,Member,91,3.96,10.24,0.0,14.2
12055,1,10,,Standard,109,0.52,14.21,2.63,12.1
12056,1,14,2.0,Member,117,4.68,12.28,0.0,16.96
12057,1,6,24.0,Member,155,2.1,15.58,1.36,16.32
12058,5,13,,Administrator,26,6.91,3.92,0.0,10.83
12059,5,7,,Standard,114,7.7,15.97,0.36,23.31
12060,1,1,,Standard,57,7.57,7.76,0.0,15.33
12061,2,8,,Free,45,4.02,4.06,1.94,6.14
12062,4,10,,Standard,129,2.69,12.23,1.67,13.25
12063,2,7,,Standard,30,1.6,2.36,0.0,3.96
12064,5,4,,Standard,76,3.88,9.51,0.0,13.39
12065,3,7,5.0,Member,94,3.77,6.63,0.74,9.66
12066,3,11,,Time Limited,80,7.63,6.48,0.27,13.84
12067,2,6,29.0,Member,89,2.24,7.95,0.0,10.19
12068,3,11,,Standard,112,7.76,15.97,0.0,23.73
12069,1,16,,Time Limited,81,4.58,7.56,0.71,11.43
12070,4,16,1.0,Member,51,3.72,3.98,1.71,5.99
12071,2,4,,Time Limited,77,5.53,5.0,0.0,10.53
12072,2,13,,Time Limited,48,0.47,6.58,0.0,7.05
12073,4,6,,Free,41,5.9,4.47,0.0,10.37
12074,1,10,5.0,Member,47,2.86,6.21,0.0,9.07
12075,2,2,,Standard,117,1.62,18.39,0.22,19.79
12076,2,8,4.0,Member,157,3.29,24.34,1.93,25.7
12077,4,14,,Standard,51,7.87,7.41,0.0,15.28
12078,5,5,,Standard,106,3.49,12.75,0.0,16.24
12079,5,16,,Standard,127,6.41,17.24,0.0,23.65
12080,5,1,,Free,33,7.53,3.57,0.0,11.1
12081,4,6,,Standard,38,6.26,3.85,0.0,10.11
12082,4,5,,Free,57,1.06,7.12,0.0,8.18
12083,3,2,,Standard,125,0.26,12.56,2.4,10.42
12084,3,2,22.0,Member,169,6.45,20.5,0.0,26.95
12085,1,5,60.0,Member,162,6.73,16.74,0.0,23.47
12086,4,1,,Standard,56,7.45,6.66,0.0,14.11
12087,2,15,5.0,Member,147,0.91,13.97,2.28,12.6
12088,1,2,,Standard,115,3.1,8.57,0.0,11.67
12089,5,11,,Standard,48,7.04,4.39,0.0,11.43
12090,5,15,43.0,Member,169,2.17,23.78,0.0,25.95
12091,4,4,48.0,Member,54,6.31,4.51,1.51,9.31
12092,4,8,,Standard,35,2.33,3.67,0.0,6.0
12093,1,1,,Standard,131,5.83,12.83,0.0,18.66
12094,4,2,7.0,Member,85,4.62,6.01,0.0,10.63
12095,4,4,33.0,Member,162,4.12,13.24,0.0,17.36
12096,4,16,,Standard,62,5.01,7.98,0.0,12.99
12097,2,6,,Standard,53,0.97,5.26,2.67,3.56
12098,3,10,,Standard,53,5.42,7.33,0.0,12.75
12099,3,10,32.0,Member,84,0.83,10.69,0.0,11.52
12100,4,13,43.0,Member,100,6.34,10.19,0.23,16.3
12101,3,12,,Standard,32,0.03,2.39,0.0,2.42
12102,4,13,53.0,Member,115,7.51,18.35,0.0,25.86
12103,2,16,,Time Limited,30,4.02,3.94,0.0,7.96
12104,3,2,33.0,Member,55,0.09,3.34,0.0,3.43
12105,5,6,,Time Limited,51,0.62,3.46,0.0,4.08
12106,2,8,37.0,Member,176,6.45,13.67,1.18,18.94
12107,5,10,,Standard,147,4.78,16.89,0.0,21.67
12108,5,8,32.0,Member,179,2.37,25.81,0.78,27.4
12109,3,2,,Standard,78,1.5,6.84,1.49,6.85
12110,3,12,,Standard,72,1.88,5.39,0.0,7.27
12111,2,8,,Standard,82,1.82,9.26,1.58,9.5
12112,5,1,,Standard,112,0.97,11.75,0.0,12.72
12113,5,2,,Standard,45,5.37,3.99,0.0,9.36
12114,5,14,,Standard,126,4.78,10.21,0.0,14.99
12115,4,5,,Standard,83,4.07,5.74,0.0,9.81
12116,4,5,,Standard,103,7.77,16.1,0.0,23.87
12117,4,3,,Time Limited,67,5.14,5.72,2.55,8.31
12118,2,16,,Standard,92,0.96,5.92,0.0,6.88
12119,4,15,,Standard,89,5.83,6.59,0.93,11.49
12120,2,11,,Time Limited,82,1.65,12.0,0.0,13.65
12121,4,2,,Standard,40,4.68,5.37,0.0,10.05
12122,3,7,,Standard,132,3.86,17.33,0.0,21.19
12123,2,5,,Time Limited,52,4.81,6.34,0.0,11.15
12124,4,2,,Standard,32,3.38,3.94,0.0,7.32
12125,3,14,,Standard,59,5.78,7.72,0.0,13.5
12126,4,13,,Standard,55,6.5,3.4,2.23,7.67
12127,1,1,23.0,Member,142,2.92,12.91,0.0,15.83
12128,5,4,,Standard,86,2.06,9.8,0.0,11.86
12129,4,2,,Standard,39,0.69,5.86,0.0,6.55
12130,4,7,,Standard,101,3.1,9.39,0.0,12.49
12131,4,12,7.0,Member,174,3.66,18.29,0.0,21.95
12132,5,5,22.0,Member,50,1.55,7.19,0.0,8.74
12133,1,8,,Time Limited,32,4.82,4.77,0.0,9.59
12134,3,10,,Standard,81,2.84,11.7,0.0,14.54
12135,3,3,,Standard,125,2.84,19.29,0.0,22.13
12136,5,3,,Free,49,6.14,3.23,0.0,9.37
12137,3,10,,Administrator,22,3.43,3.1,0.0,6.53
12138,2,14,,Standard,106,3.81,9.42,0.0,13.23
12139,2,9,4.0,Member,49,5.93,6.78,0.21,12.5
12140,5,6,,Standard,88,3.54,10.2,0.0,13.74
12141,5,6,49.0,Member,149,5.74,12.15,0.0,17.89
12142,4,14,,Standard,47,4.96,3.3,2.27,5.99
12143,5,9,,Free,34,0.56,3.34,0.0,3.9
12144,2,14,,Standard,70,2.96,5.9,0.0,8.86
12145,1,1,,Free,33,2.48,3.57,0.0,6.05
