transaction_id,cashier_id,terminal_id,item_id,member_id,transaction_datetime,income_expense,payment_method,transaction_type,amount_tnd
324,3,23,,,2024-05-15 13:48:55,Income,Cash,Playstation Incomes,"33,45"
325,1,23,,,2024-05-15 14:02:51,Income,Cash,Playstation Incomes,"24,99"
326,3,24,,,2024-05-15 14:11:17,Income,Cash,Playstation Incomes,"12,83"
327,5,9,,,2024-05-15 14:38:47,Income,Cash,Computer Incomes,"8,78"
328,2,6,35.0,,2024-05-15 15:45:48,Income,Cash,Order Incomes,"32,10"
329,3,2,,42.0,2024-05-15 16:50:42,Income,Cash,Member Transactions,"21,28"
330,4,23,,,2024-05-15 17:03:15,Income,Cash,Playstation Incomes,"13,52"
331,2,7,,27.0,2024-05-15 17:31:18,Income,Cash,Member Transactions,"26,35"
332,4,24,,,2024-05-15 19:12:18,Income,Cash,Playstation Incomes,"20,61"
333,1,9,20.0,,2024-05-15 20:56:42,Income,Cash,Order Incomes,"23,98"
334,4,2,,,2024-05-15 22:04:14,Income,Cash,Computer Incomes,"33,45"
335,2,24,,,2024-05-15 23:47:37,Income,Cash,Playstation Incomes,"7,09"
336,1,24,,,2024-05-16 09:02:57,Income,Cash,Playstation Incomes,"19,66"
337,3,10,,,2024-05-16 10:42:19,Income,Cash,Computer Incomes,"3,94"
338,2,4,,34.0,2024-05-16 10:42:34,Income,Cash,Member Transactions,"9,25"
339,4,14,,,2024-05-16 11:19:37,Income,Cash,Computer Incomes,"3,73"
340,3,23,,,2024-05-16 11:36:56,Income,Cash,Playstation Incomes,"18,69"
341,5,6,35.0,,2024-05-16 12:17:03,Income,Credit Card,Order Incomes,"7,86"
342,4,24,,,2024-05-16 12:39:29,Income,Cash,Playstation Incomes,"4,53"
343,3,2,,,2024-05-16 13:44:41,Income,Credit Card,Computer Incomes,"3,94"
344,3,16,,56.0,2024-05-16 14:25:22,Income,Credit Card,Member Transactions,"15,93"
345,5,23,,,2024-05-16 14:41:47,Income,Cash,Playstation Incomes,"12,59"
346,4,12,,14.0,2024-05-16 16:08:02,Income,Cash,Member Transactions,"14,36"
347,4,23,,,2024-05-16 18:44:39,Income,Cash,Playstation Incomes,"16,52"
348,2,5,,7.0,2024-05-16 19:07:05,Income,Cash,Member Transactions,"15,34"
349,3,12,4.0,,2024-05-16 19:28:15,Income,Cash,Order Incomes,"17,69"
350,2,9,,,2024-05-16 19:55:09,Income,Cash,Computer Incomes,"4,52"
351,1,2,,,2024-05-16 20:05:58,Income,Cash,Computer Incomes,"16,33"
352,4,23,,,2024-05-16 20:44:38,Income,Cash,Playstation Incomes,"18,28"
353,3,10,,,2024-05-16 21:56:51,Income,Cash,Computer Incomes,"10,61"
354,2,24,,,2024-05-16 22:47:07,Income,Cash,Playstation Incomes,"11,41"
355,4,24,,,2024-05-16 23:02:14,Income,Cash,Playstation Incomes,"18,49"
356,1,15,,,2024-05-16 23:55:51,Income,Credit Card,Computer Incomes,"13,37"
357,5,24,,,2024-05-17 09:07:25,Income,Cash,Playstation Incomes,"17,92"
358,1,3,,65.0,2024-05-17 09:15:28,Income,Credit Card,Member Transactions,"23,67"
359,1,2,,,2024-05-17 09:27:34,Income,Cash,Computer Incomes,"13,52"
360,1,13,,,2024-05-17 10:57:34,Income,Cash,Computer Incomes,"17,24"
361,2,23,,,2024-05-17 11:34:45,Income,Cash,Playstation Incomes,"13,19"
362,1,23,,,2024-05-17 11:51:55,Income,Cash,Playstation Incomes,"7,78"
363,5,23,,,2024-05-17 12:10:09,Income,Cash,Playstation Incomes,"13,86"
364,3,4,,,2024-05-17 12:47:12,Income,Cash,Computer Incomes,"33,13"
365,4,24,,,2024-05-17 13:18:37,Income,Cash,Playstation Incomes,"14,88"
366,1,13,,,2024-05-17 13:23:09,Income,Cash,Computer Incomes,"26,37"
367,4,9,,,2024-05-17 13:24:54,Income,Cash,Computer Incomes,"14,19"
368,2,24,,,2024-05-17 13:26:41,Income,Cash,Playstation Incomes,"28,74"
369,2,16,,20.0,2024-05-17 14:52:25,Income,Cash,Member Transactions,"30,08"
370,5,6,,,2024-05-17 15:36:27,Income,Cash,Computer Incomes,"9,46"
371,4,16,,,2024-05-17 15:42:11,Income,Cash,Computer Incomes,"31,09"
372,4,2,,,2024-05-17 16:25:04,Income,Cash,Computer Incomes,"6,77"
373,2,1,,,2024-05-17 16:38:38,Income,Cash,Computer Incomes,"19,61"
374,5,4,24.0,,2024-05-17 16:43:00,Income,Credit Card,Order Incomes,"28,06"
375,5,6,,,2024-05-17 17:58:22,Income,Cash,Computer Incomes,"20,95"
376,1,1,,,2024-05-17 18:21:02,Income,Cash,Computer Incomes,"21,29"
377,2,1,,,2024-05-17 18:23:13,Income,Cash,Computer Incomes,"11,84"
378,3,16,,,2024-05-17 19:13:47,Income,Cash,Computer Incomes,"23,67"
379,4,10,42.0,,2024-05-17 19:15:01,Income,Cash,Order Incomes,"18,26"
380,1,9,,,2024-05-17 19:21:51,Income,Cash,Computer Incomes,"17,91"
381,5,11,,,2024-05-17 19:40:43,Income,Cash,Computer Incomes,"20,95"
382,1,23,,,2024-05-17 20:04:55,Income,Cash,Playstation Incomes,"26,02"
383,5,5,,,2024-05-17 21:04:53,Income,Credit Card,Computer Incomes,"8,78"
384,5,6,,,2024-05-17 21:47:57,Income,Cash,Computer Incomes,"12,17"
385,2,1,,,2024-05-17 22:15:46,Income,Cash,Computer Incomes,"14,19"
386,5,14,,,2024-05-17 23:00:33,Income,Cash,Computer Incomes,"21,30"
387,5,7,30.0,,2024-05-17 23:10:59,Income,Credit Card,Order Incomes,"10,48"
388,5,4,9.0,,2024-05-17 23:58:59,Income,Credit Card,Order Incomes,"3,71"
389,4,24,,,2024-05-18 09:06:51,Income,Cash,Playstation Incomes,"11,08"
390,4,4,,,2024-05-18 09:40:03,Income,Cash,Computer Incomes,"10,03"
391,2,23,,,2024-05-18 10:06:54,Income,Cash,Playstation Incomes,"13,02"
392,3,13,,,2024-05-18 10:42:42,Income,Cash,Computer Incomes,"10,91"
393,5,16,,,2024-05-18 10:44:50,Income,Cash,Computer Incomes,"1,93"
394,1,7,,,2024-05-18 11:01:02,Income,Cash,Computer Incomes,"17,05"
395,4,24,,,2024-05-18 11:03:11,Income,Cash,Playstation Incomes,"13,54"
396,4,8,,,2024-05-18 11:31:30,Income,Credit Card,Computer Incomes,"9,84"
397,4,24,,,2024-05-18 11:40:50,Income,Credit Card,Playstation Incomes,"15,65"
398,2,24,,,2024-05-18 11:53:12,Income,Credit Card,Playstation Incomes,"17,40"
399,3,23,,,2024-05-18 12:21:05,Income,Cash,Playstation Incomes,"7,55"
400,3,15,,,2024-05-18 13:40:04,Income,Cash,Computer Incomes,"5,28"
401,3,24,,,2024-05-18 13:53:13,Income,Cash,Playstation Incomes,"4,40"
402,1,23,,,2024-05-18 14:45:01,Income,Cash,Playstation Incomes,"4,75"
403,2,8,,,2024-05-18 15:04:40,Income,Credit Card,Computer Incomes,"12,30"
404,3,5,,,2024-05-18 15:25:18,Income,Cash,Computer Incomes,"11,08"
405,1,14,,9.0,2024-05-18 15:33:12,Income,Cash,Member Transactions,"8,80"
406,1,3,,47.0,2024-05-18 15:58:40,Income,Credit Card,Member Transactions,"25,97"
407,4,8,,,2024-05-18 16:01:03,Income,Cash,Computer Incomes,"9,32"
408,2,14,,,2024-05-18 16:40:49,Income,Cash,Computer Incomes,"3,69"
409,1,24,,,2024-05-18 16:45:40,Income,Cash,Playstation Incomes,"11,08"
410,3,8,39.0,,2024-05-18 17:13:13,Income,Cash,Order Incomes,"4,57"
411,3,8,,,2024-05-18 17:50:11,Income,Cash,Computer Incomes,"5,62"
412,5,24,,,2024-05-18 18:22:28,Income,Cash,Playstation Incomes,"13,88"
413,1,2,35.0,,2024-05-18 18:34:28,Income,Cash,Order Incomes,"16,53"
414,5,23,,,2024-05-18 18:44:35,Income,Cash,Playstation Incomes,"16,53"
415,3,1,,,2024-05-18 18:56:43,Income,Credit Card,Computer Incomes,"15,99"
416,4,23,,,2024-05-18 19:19:00,Income,Cash,Playstation Incomes,"17,59"
417,2,23,,,2024-05-18 19:35:18,Income,Cash,Playstation Incomes,"9,84"
418,2,10,35.0,,2024-05-18 19:45:17,Income,Cash,Order Incomes,"15,11"
419,3,13,26.0,,2024-05-18 20:54:50,Income,Cash,Order Incomes,"4,75"
420,5,23,,,2024-05-18 21:00:40,Income,Credit Card,Playstation Incomes,"2,81"
421,1,5,,,2024-05-18 21:30:36,Income,Cash,Computer Incomes,"15,64"
422,4,6,,,2024-05-18 21:51:52,Income,Cash,Computer Incomes,"6,68"
423,2,6,18.0,,2024-05-18 22:31:58,Income,Cash,Order Incomes,"11,43"
424,1,11,,,2024-05-18 23:54:33,Income,Cash,Computer Incomes,"4,92"
425,4,13,,,2024-05-19 11:26:29,Income,Credit Card,Computer Incomes,"7,23"
426,2,3,,,2024-05-19 11:35:01,Income,Cash,Computer Incomes,"2,68"
427,1,16,28.0,,2024-05-19 11:38:02,Income,Cash,Order Incomes,"6,83"
428,2,14,10.0,,2024-05-19 12:16:30,Income,Cash,Order Incomes,"8,06"
429,5,13,49.0,,2024-05-19 12:46:05,Income,Credit Card,Order Incomes,"9,51"
430,3,7,,,2024-05-19 13:17:00,Income,Credit Card,Computer Incomes,"11,99"
431,4,11,,,2024-05-19 13:49:36,Income,Cash,Computer Incomes,"4,75"
432,1,2,,,2024-05-19 14:12:35,Income,Cash,Computer Incomes,"19,24"
433,4,23,,,2024-05-19 14:54:05,Income,Cash,Playstation Incomes,"12,62"
434,3,9,,,2024-05-19 14:59:01,Income,Credit Card,Computer Incomes,"3,73"
435,3,3,40.0,,2024-05-19 15:16:54,Income,Cash,Order Incomes,"20,47"
436,4,7,,,2024-05-19 15:57:04,Income,Cash,Computer Incomes,"16,55"
437,3,1,,,2024-05-19 16:18:08,Income,Cash,Computer Incomes,"16,54"
438,5,13,,,2024-05-19 17:01:40,Income,Cash,Computer Incomes,"20,47"
439,2,9,,,2024-05-19 17:09:38,Income,Cash,Computer Incomes,"12,41"
440,3,1,,,2024-05-19 17:55:29,Income,Cash,Computer Incomes,"20,27"
441,2,2,,,2024-05-19 18:52:57,Income,Cash,Computer Incomes,"16,96"
442,3,15,,,2024-05-19 19:08:47,Income,Cash,Computer Incomes,"11,37"
443,2,24,,,2024-05-19 19:23:41,Income,Cash,Playstation Incomes,"20,68"
444,3,24,,,2024-05-19 20:24:09,Income,Cash,Playstation Incomes,"19,24"
445,2,11,,,2024-05-19 20:26:03,Income,Cash,Computer Incomes,"18,19"
446,1,9,,,2024-05-19 21:09:47,Income,Credit Card,Computer Incomes,"20,47"
447,5,3,37.0,,2024-05-19 21:30:09,Income,Cash,Order Incomes,"9,09"
448,2,15,,,2024-05-19 21:58:38,Income,Cash,Computer Incomes,"8,06"
449,5,23,,,2024-05-20 10:02:41,Income,Cash,Playstation Incomes,"10,76"
450,5,4,,,2024-05-20 10:51:43,Income,Cash,Computer Incomes,"5,85"
451,5,12,,,2024-05-20 11:14:14,Income,Cash,Computer Incomes,"16,85"
452,1,15,,,2024-05-20 12:02:51,Income,Cash,Computer Incomes,"7,71"
453,3,9,,,2024-05-20 12:16:12,Income,Credit Card,Computer Incomes,"2,34"
454,3,11,,,2024-05-20 13:42:57,Income,Cash,Computer Incomes,"12,86"
455,4,13,,,2024-05-20 13:44:29,Income,Credit Card,Computer Incomes,"23,15"
456,3,23,,,2024-05-20 14:23:07,Income,Cash,Playstation Incomes,"14,74"
457,4,1,19.0,,2024-05-20 15:33:48,Income,Cash,Order Incomes,"7,25"
458,1,2,10.0,,2024-05-20 15:43:48,Income,Cash,Order Incomes,"9,12"
459,4,24,,,2024-05-20 16:10:15,Income,Cash,Playstation Incomes,"11,93"
460,2,12,,,2024-05-20 18:11:08,Income,Credit Card,Computer Incomes,"21,52"
461,2,9,10.0,,2024-05-20 19:17:21,Income,Cash,Order Incomes,"10,53"
462,1,12,,,2024-05-20 19:53:51,Income,Cash,Computer Incomes,"21,52"
463,2,4,16.0,,2024-05-20 19:55:08,Income,Cash,Order Incomes,"4,45"
464,1,6,,,2024-05-20 20:57:13,Income,Cash,Computer Incomes,"8,65"
465,3,12,,,2024-05-20 21:20:19,Income,Cash,Computer Incomes,"18,00"
466,4,10,,,2024-05-20 23:01:19,Income,Credit Card,Computer Incomes,"15,44"
467,3,13,,,2024-05-20 23:24:50,Income,Cash,Computer Incomes,"6,78"
468,3,3,40.0,,2024-05-21 09:52:55,Income,Cash,Order Incomes,"8,28"
469,4,13,,,2024-05-21 10:54:55,Income,Credit Card,Computer Incomes,"15,98"
470,2,2,,,2024-05-21 10:56:55,Income,Credit Card,Computer Incomes,"3,44"
471,2,5,,,2024-05-21 12:44:29,Income,Cash,Computer Incomes,"5,06"
472,3,23,,,2024-05-21 14:04:43,Income,Cash,Playstation Incomes,"2,84"
473,5,12,,,2024-05-21 14:13:16,Income,Cash,Computer Incomes,"11,53"
474,5,5,,,2024-05-21 15:10:34,Income,Cash,Computer Incomes,"6,87"
475,4,13,,33.0,2024-05-21 15:30:56,Income,Cash,Member Transactions,"18,60"
476,2,1,,,2024-05-21 16:51:59,Income,Cash,Computer Incomes,"6,87"
477,4,3,46.0,,2024-05-21 17:04:55,Income,Cash,Order Incomes,"18,80"
478,5,16,29.0,,2024-05-21 19:38:11,Income,Cash,Order Incomes,"9,29"
479,5,16,,,2024-05-21 20:28:56,Income,Cash,Computer Incomes,"6,68"
480,4,12,13.0,,2024-05-21 20:36:38,Income,Cash,Order Incomes,"4,64"
481,1,12,,,2024-05-21 20:41:15,Income,Cash,Computer Incomes,"17,38"
482,4,5,,44.0,2024-05-21 20:56:35,Income,Cash,Member Transactions,"17,39"
483,4,15,,,2024-05-21 21:29:37,Income,Cash,Computer Incomes,"7,88"
484,2,13,30.0,,2024-05-21 21:52:02,Income,Cash,Order Incomes,"3,63"
485,4,24,,,2024-05-21 23:09:54,Income,Cash,Playstation Incomes,"9,30"
486,4,2,,,2024-05-21 23:34:55,Income,Cash,Computer Incomes,"6,27"
487,2,23,,,2024-05-22 09:06:22,Income,Cash,Playstation Incomes,"10,57"
488,2,2,,,2024-05-22 10:20:08,Income,Cash,Computer Incomes,"33,67"
489,2,2,,,2024-05-22 10:38:49,Income,Cash,Computer Incomes,"8,61"
490,4,11,,,2024-05-22 11:36:31,Income,Cash,Computer Incomes,"10,97"
491,3,10,14.0,,2024-05-22 12:32:59,Income,Cash,Order Incomes,"21,93"
492,5,24,,,2024-05-22 12:43:52,Income,Cash,Playstation Incomes,"30,94"
493,3,8,,,2024-05-22 13:40:10,Income,Credit Card,Computer Incomes,"26,24"
494,2,9,,,2024-05-22 13:55:08,Income,Cash,Computer Incomes,"9,40"
495,1,23,,,2024-05-22 15:07:33,Income,Cash,Playstation Incomes,"16,84"
496,3,9,,63.0,2024-05-22 15:07:52,Income,Cash,Member Transactions,"23,10"
497,5,24,,,2024-05-22 17:58:50,Income,Cash,Playstation Incomes,"10,19"
498,2,16,,,2024-05-22 18:09:29,Income,Credit Card,Computer Incomes,"37,21"
499,5,6,,,2024-05-22 18:54:47,Income,Cash,Computer Incomes,"18,41"
500,3,6,,,2024-05-22 20:45:55,Income,Credit Card,Computer Incomes,"28,58"
501,2,14,,,2024-05-22 22:23:53,Income,Cash,Computer Incomes,"32,89"
502,3,7,,,2024-05-22 23:45:07,Income,Credit Card,Computer Incomes,"25,45"
503,4,11,,,2024-05-23 09:24:19,Income,Cash,Computer Incomes,"15,42"
504,3,6,,,2024-05-23 09:31:17,Income,Cash,Computer Incomes,"19,47"
505,4,10,,,2024-05-23 09:36:11,Income,Cash,Computer Incomes,"6,07"
506,1,23,,,2024-05-23 09:58:53,Income,Cash,Playstation Incomes,"25,04"
507,3,24,,,2024-05-23 10:45:29,Income,Cash,Playstation Incomes,"13,66"
508,3,11,,,2024-05-23 11:01:29,Income,Cash,Computer Incomes,"19,97"
509,3,14,,,2024-05-23 11:42:55,Income,Cash,Computer Incomes,"13,40"
510,1,5,,,2024-05-23 12:06:06,Income,Cash,Computer Incomes,"20,73"
511,3,24,,,2024-05-23 12:21:23,Income,Cash,Playstation Incomes,"4,29"
512,5,9,,,2024-05-23 12:49:57,Income,Cash,Computer Incomes,"24,77"
513,3,10,,,2024-05-23 13:54:53,Income,Cash,Computer Incomes,"22,26"
514,1,23,,,2024-05-23 14:17:19,Income,Credit Card,Playstation Incomes,"5,31"
515,4,5,,,2024-05-23 15:44:44,Income,Cash,Computer Incomes,"11,88"
516,3,24,,,2024-05-23 17:17:50,Income,Cash,Playstation Incomes,"19,98"
517,4,6,,,2024-05-23 19:06:09,Income,Cash,Computer Incomes,"17,45"
518,1,16,,,2024-05-23 19:47:26,Income,Cash,Computer Incomes,"7,84"
519,3,14,,,2024-05-23 21:14:38,Income,Cash,Computer Incomes,"8,34"
520,4,14,20.0,,2024-05-24 09:31:36,Income,Cash,Order Incomes,"4,77"
521,3,16,,6.0,2024-05-24 09:36:01,Income,Credit Card,Member Transactions,"2,92"
522,2,14,,,2024-05-24 09:38:22,Income,Cash,Computer Incomes,"7,42"
523,5,4,,,2024-05-24 10:00:10,Income,Credit Card,Computer Incomes,"12,98"
524,3,9,,,2024-05-24 10:17:58,Income,Cash,Computer Incomes,"5,30"
525,1,6,48.0,,2024-05-24 10:33:56,Income,Credit Card,Order Incomes,"7,15"
526,3,5,,,2024-05-24 10:34:18,Income,Credit Card,Computer Incomes,"20,66"
527,1,2,,,2024-05-24 11:03:47,Income,Cash,Computer Incomes,"4,23"
528,5,23,,,2024-05-24 12:00:55,Income,Cash,Playstation Incomes,"25,95"
529,2,1,,,2024-05-24 12:33:05,Income,Cash,Computer Incomes,"23,30"
530,3,15,,,2024-05-24 13:17:44,Income,Cash,Computer Incomes,"2,65"
531,2,23,,,2024-05-24 14:10:42,Income,Credit Card,Playstation Incomes,"9,80"
532,3,1,,,2024-05-24 14:17:12,Income,Cash,Computer Incomes,"14,03"
533,1,4,,27.0,2024-05-24 15:07:30,Income,Cash,Member Transactions,"6,36"
534,3,1,,,2024-05-24 15:54:34,Income,Credit Card,Computer Incomes,"11,12"
535,2,4,,,2024-05-24 15:55:24,Income,Cash,Computer Incomes,"25,96"
536,1,24,,,2024-05-24 16:08:26,Income,Cash,Playstation Incomes,"19,59"
537,2,2,,,2024-05-24 16:10:38,Income,Cash,Computer Incomes,"5,03"
538,5,11,,,2024-05-24 16:17:03,Income,Cash,Computer Incomes,"15,88"
539,4,24,,,2024-05-24 16:36:06,Income,Credit Card,Playstation Incomes,"4,24"
540,2,1,49.0,,2024-05-24 17:14:12,Income,Cash,Order Incomes,"9,79"
541,5,1,,,2024-05-24 17:54:55,Income,Cash,Computer Incomes,"14,30"
542,4,4,6.0,,2024-05-24 18:37:51,Income,Cash,Order Incomes,"26,48"
543,1,14,,,2024-05-24 18:48:26,Income,Cash,Computer Incomes,"17,21"
544,5,11,,,2024-05-24 18:56:48,Income,Cash,Computer Incomes,"21,44"
545,5,10,,,2024-05-24 18:57:50,Income,Cash,Computer Incomes,"12,98"
546,1,15,43.0,,2024-05-24 19:03:43,Income,Cash,Order Incomes,"12,18"
547,3,14,,,2024-05-24 19:19:57,Income,Cash,Computer Incomes,"22,50"
548,3,14,,,2024-05-24 19:40:37,Income,Cash,Computer Incomes,"26,49"
549,4,4,,,2024-05-24 19:49:03,Income,Cash,Computer Incomes,"24,09"
550,4,15,,,2024-05-24 19:53:15,Income,Cash,Computer Incomes,"9,27"
551,1,14,,,2024-05-24 20:46:27,Income,Cash,Computer Incomes,"5,30"
552,5,16,,,2024-05-24 21:22:41,Income,Cash,Computer Incomes,"19,06"
553,5,8,,,2024-05-24 21:45:49,Income,Cash,Computer Incomes,"9,00"
554,2,23,,,2024-05-24 21:59:34,Income,Cash,Playstation Incomes,"25,95"
555,5,13,,,2024-05-24 22:02:48,Income,Cash,Computer Incomes,"7,42"
556,1,12,,,2024-05-24 22:05:06,Income,Cash,Computer Incomes,"14,56"
557,2,2,,,2024-05-24 22:40:24,Income,Cash,Computer Incomes,"20,66"
558,1,13,,,2024-05-24 23:26:05,Income,Cash,Computer Incomes,"4,24"
559,1,11,,,2024-05-24 23:52:37,Income,Cash,Computer Incomes,"5,03"
560,2,15,,8.0,2024-05-25 09:07:27,Income,Cash,Member Transactions,"7,59"
561,4,14,,,2024-05-25 09:08:34,Income,Credit Card,Computer Incomes,"15,53"
562,3,2,,52.0,2024-05-25 09:25:35,Income,Cash,Member Transactions,"4,49"
563,5,23,,,2024-05-25 10:15:23,Income,Cash,Playstation Incomes,"5,52"
564,5,9,,,2024-05-25 10:17:05,Income,Cash,Computer Incomes,"4,31"
565,5,15,,,2024-05-25 10:28:46,Income,Cash,Computer Incomes,"9,15"
566,5,23,,,2024-05-25 10:58:34,Income,Cash,Playstation Incomes,"7,25"
567,1,24,,,2024-05-25 11:26:02,Income,Credit Card,Playstation Incomes,"7,24"
568,2,24,,,2024-05-25 11:39:01,Income,Cash,Playstation Incomes,"7,59"
569,1,23,,,2024-05-25 12:13:24,Income,Cash,Playstation Incomes,"10,17"
570,4,24,,,2024-05-25 12:23:12,Income,Cash,Playstation Incomes,"9,83"
571,5,1,,,2024-05-25 12:28:49,Income,Credit Card,Computer Incomes,"17,25"
572,1,23,,,2024-05-25 12:31:03,Income,Cash,Playstation Incomes,"4,31"
573,5,11,,,2024-05-25 12:32:10,Income,Cash,Computer Incomes,"16,22"
574,3,24,,,2024-05-25 12:57:40,Income,Cash,Playstation Incomes,"6,73"
575,5,3,,,2024-05-25 13:21:11,Income,Cash,Computer Incomes,"1,72"
576,2,24,,,2024-05-25 13:52:55,Income,Cash,Playstation Incomes,"1,72"
577,1,11,,,2024-05-25 14:37:18,Income,Cash,Computer Incomes,"14,83"
578,5,23,,,2024-05-25 15:01:14,Income,Cash,Playstation Incomes,"16,04"
579,5,3,,,2024-05-25 15:03:10,Income,Cash,Computer Incomes,"1,90"
580,2,7,,,2024-05-25 15:38:11,Income,Credit Card,Computer Incomes,"6,72"
581,4,24,,,2024-05-25 16:37:35,Income,Cash,Playstation Incomes,"14,49"
582,4,24,,,2024-05-25 16:42:42,Income,Cash,Playstation Incomes,"8,96"
583,4,24,,,2024-05-25 16:42:44,Income,Cash,Playstation Incomes,"8,97"
584,1,16,,,2024-05-25 16:53:23,Income,Credit Card,Computer Incomes,"6,38"
585,1,24,,,2024-05-25 16:58:29,Income,Cash,Playstation Incomes,"8,45"
586,1,1,,,2024-05-25 16:59:06,Income,Credit Card,Computer Incomes,"12,25"
587,3,12,37.0,,2024-05-25 17:35:21,Income,Cash,Order Incomes,"13,80"
588,4,4,16.0,,2024-05-25 17:39:48,Income,Cash,Order Incomes,"15,01"
589,1,23,,,2024-05-25 17:41:06,Income,Cash,Playstation Incomes,"8,79"
590,3,23,,,2024-05-25 17:48:31,Income,Cash,Playstation Incomes,"10,52"
591,2,23,,,2024-05-25 18:04:03,Income,Cash,Playstation Incomes,"9,66"
592,5,15,,,2024-05-25 18:41:12,Income,Cash,Computer Incomes,"10,35"
593,4,12,,,2024-05-25 18:44:19,Income,Credit Card,Computer Incomes,"7,25"
594,2,14,,,2024-05-25 18:44:34,Income,Cash,Computer Incomes,"15,18"
595,3,8,34.0,,2024-05-25 19:44:28,Income,Cash,Order Incomes,"16,38"
596,1,4,,,2024-05-25 20:00:30,Income,Cash,Computer Incomes,"7,08"
597,2,15,,,2024-05-25 21:03:05,Income,Credit Card,Computer Incomes,"10,86"
598,1,2,,,2024-05-25 21:59:49,Income,Cash,Computer Incomes,"15,52"
599,1,3,38.0,,2024-05-25 22:05:20,Income,Cash,Order Incomes,"12,25"
600,1,23,,,2024-05-25 22:54:50,Income,Cash,Playstation Incomes,"5,87"
601,4,3,,6.0,2024-05-25 23:05:31,Income,Credit Card,Member Transactions,"10,53"
602,2,15,,32.0,2024-05-25 23:10:18,Income,Cash,Member Transactions,"3,96"
603,2,12,14.0,,2024-05-25 23:14:08,Income,Cash,Order Incomes,"9,66"
604,3,24,,,2024-05-26 10:15:01,Income,Cash,Playstation Incomes,"25,16"
605,2,8,,,2024-05-26 10:20:56,Income,Cash,Computer Incomes,"6,80"
606,3,14,,,2024-05-26 10:39:51,Income,Credit Card,Computer Incomes,"21,37"
607,3,23,,,2024-05-26 11:16:14,Income,Cash,Playstation Incomes,"7,29"
608,1,2,,,2024-05-26 12:05:55,Income,Cash,Computer Incomes,"8,55"
609,2,23,,,2024-05-26 13:20:36,Income,Credit Card,Playstation Incomes,"14,09"
610,1,11,,,2024-05-26 15:17:13,Income,Cash,Computer Incomes,"12,07"
611,4,14,,,2024-05-26 15:23:48,Income,Cash,Computer Incomes,"16,09"
612,2,16,26.0,,2024-05-26 17:24:07,Income,Cash,Order Incomes,"11,31"
613,2,24,,,2024-05-26 17:32:14,Income,Cash,Playstation Incomes,"4,27"
614,1,14,,,2024-05-26 17:41:29,Income,Cash,Computer Incomes,"18,86"
615,2,24,,,2024-05-26 19:21:20,Income,Cash,Playstation Incomes,"4,27"
616,4,7,,,2024-05-26 20:01:32,Income,Cash,Computer Incomes,"24,15"
617,3,5,24.0,,2024-05-26 21:27:06,Income,Cash,Order Incomes,"20,12"
618,4,13,,,2024-05-26 21:48:25,Income,Credit Card,Computer Incomes,"23,65"
619,2,24,,,2024-05-26 22:52:41,Income,Cash,Playstation Incomes,"8,81"
620,2,23,,,2024-05-26 23:02:19,Income,Credit Card,Playstation Incomes,"14,84"
621,2,7,39.0,,2024-05-27 09:30:35,Income,Cash,Order Incomes,"23,63"
622,5,10,,,2024-05-27 10:06:54,Income,Cash,Computer Incomes,"23,62"
623,3,16,,,2024-05-27 10:53:24,Income,Credit Card,Computer Incomes,"10,08"
624,5,3,,,2024-05-27 11:05:56,Income,Cash,Computer Incomes,"26,41"
625,3,3,,,2024-05-27 12:11:06,Income,Cash,Computer Incomes,"4,87"
626,1,23,,,2024-05-27 12:55:01,Income,Cash,Playstation Incomes,"32,65"
627,3,24,,,2024-05-27 13:10:05,Income,Cash,Playstation Incomes,"4,87"
628,2,2,,,2024-05-27 14:03:08,Income,Credit Card,Computer Incomes,"28,14"
629,2,23,,,2024-05-27 16:27:24,Income,Cash,Playstation Incomes,"15,64"
630,3,10,30.0,,2024-05-27 16:45:04,Income,Cash,Order Incomes,"14,24"
631,4,9,43.0,,2024-05-27 16:45:40,Income,Cash,Order Incomes,"13,89"
632,3,6,,,2024-05-27 17:08:08,Income,Cash,Computer Incomes,"17,38"
633,3,13,,,2024-05-27 17:49:27,Income,Cash,Computer Incomes,"12,15"
634,1,24,,,2024-05-27 18:06:18,Income,Cash,Playstation Incomes,"27,79"
635,4,5,,,2024-05-27 20:12:05,Income,Cash,Computer Incomes,"18,77"
636,5,4,,,2024-05-27 20:32:16,Income,Cash,Computer Incomes,"19,46"
637,4,11,,,2024-05-27 23:00:54,Income,Cash,Computer Incomes,"29,53"
638,5,14,,,2024-05-27 23:03:51,Income,Cash,Computer Incomes,"5,55"
639,5,11,,,2024-05-27 23:22:44,Income,Credit Card,Computer Incomes,"33,00"
640,1,10,,29.0,2024-05-28 09:04:08,Income,Cash,Member Transactions,"30,55"
641,1,23,,,2024-05-28 11:25:16,Income,Cash,Playstation Incomes,"28,38"
642,1,6,,1.0,2024-05-28 13:02:44,Income,Cash,Member Transactions,"21,21"
643,2,24,,,2024-05-28 15:16:22,Income,Cash,Playstation Incomes,"14,35"
644,1,15,5.0,,2024-05-28 15:35:43,Income,Cash,Order Incomes,"6,54"
645,2,23,,,2024-05-28 15:36:33,Income,Cash,Playstation Incomes,"12,16"
646,3,9,,,2024-05-28 16:56:56,Income,Cash,Computer Incomes,"8,10"
647,4,24,,,2024-05-28 17:15:50,Income,Cash,Playstation Incomes,"24,32"
